GID0,CODIGO1,NOME_MUN2,CO_IBGE3,CO_TEMA4,CO_SUBTE5,CO_INDIC6,NU_ANO7,VALOR8
4692,430469,Capitão,430469,3,1,163,2012,0
4065,411090,Itaguajé,411090,3,1,163,2012,0
3776,354550,Sandovalina,354550,3,1,163,2012,0
4793,430940,Guaporé,430940,3,1,163,2012,0
4178,411930,Pinhão,411930,3,1,163,2012,0
3731,354150,Presidente Venceslau,354150,3,1,163,2012,0
4045,410940,Guarapuava,410940,3,1,163,2012,0
4430,420780,Irani,420780,3,1,163,2012,0
4714,430550,Ciríaco,430550,3,1,163,2012,0
4027,410810,Flórida,410810,3,1,163,2012,0
4034,410855,Godoy Moreira,410855,3,1,163,2012,0
300,160023,Ferreira Gomes,160023,3,1,163,2012,0
4319,420075,Alto Bela Vista,420075,3,1,163,2012,0
4265,412580,São Pedro do Ivaí,412580,3,1,163,2012,0
4746,430680,Encantado,430680,3,1,163,2012,0
4763,430780,Estrela,430780,3,1,163,2012,0
307,160055,Pracuúba,160055,3,1,163,2012,0
4965,431673,Santa Cecília do Sul,431673,3,1,163,2012,0
4696,430485,Carlos Gomes,430485,3,1,163,2012,0
4656,430240,Bom Retiro do Sul,430240,3,1,163,2012,0
3924,410115,Ângulo,410115,3,1,163,2012,0
4253,412500,São João do Ivaí,412500,3,1,163,2012,0
222,150450,Melgaço,150450,3,1,163,2012,0
3664,353540,Panorama,353540,3,1,163,2012,0
3952,410320,Bom Sucesso,410320,3,1,163,2012,0
4963,431660,Sananduva,431660,3,1,163,2012,0
4234,412360,Santa Inês,412360,3,1,163,2012,0
4084,411250,Jardim Alegre,411250,3,1,163,2012,0
5046,432130,Taquari,432130,3,1,163,2012,0
4715,430558,Colinas,430558,3,1,163,2012,0
4053,411000,Iguaraçu,411000,3,1,163,2012,0
4801,430980,Ibiaçá,430980,3,1,163,2012,0
4991,431842,São João da Urtiga,431842,3,1,163,2012,0
246,150580,Portel,150580,3,1,163,2012,0
4501,421260,Peritiba,421260,3,1,163,2012,0
4738,430645,Dois Lajeados,430645,3,1,163,2012,0
4638,430175,Barão do Triunfo,430175,3,1,163,2012,0
4270,412625,Sarandi,412625,3,1,163,2012,0
5086,432285,Vespasiano Correa,432285,3,1,163,2012,0
3930,410165,Arapuã,410165,3,1,163,2012,28.8
5441,521130,Itarumã,521130,3,1,163,2012,0
4986,431805,São Domingos do Sul,431805,3,1,163,2012,0
192,150276,Cumaru do Norte,150276,3,1,163,2012,0
4950,431580,Roca Sales,431580,3,1,163,2012,0
3696,353830,Piquerobi,353830,3,1,163,2012,0
5082,432255,Vanini,432255,3,1,163,2012,0
4232,412340,Santa Fé,412340,3,1,163,2012,28.1
4869,431260,Muçum,431260,3,1,163,2012,0
4698,430495,Caseiros,430495,3,1,163,2012,0
4732,430630,David Canabarro,430630,3,1,163,2012,0
4248,412450,Santo Inácio,412450,3,1,163,2012,0
4857,431220,Maximiliano de Almeida,431220,3,1,163,2012,0
4705,430517,Cerro Grande do Sul,430517,3,1,163,2012,0
4103,411375,Lunardelli,411375,3,1,163,2012,0
3965,410395,Campina do Simão,410395,3,1,163,2012,0
4897,431360,Paim Filho,431360,3,1,163,2012,0
3704,353920,Pirapozinho,353920,3,1,163,2012,0
4770,430807,Fazenda Vilanova,430807,3,1,163,2012,0
4440,420860,Jaborá,420860,3,1,163,2012,0
4425,420760,Ipira,420760,3,1,163,2012,0
3799,354770,Santo Anastácio,354770,3,1,163,2012,0
4314,420040,Água Doce,420040,3,1,163,2012,0
3675,353640,Paulicéia,353640,3,1,163,2012,0
5466,521370,Montes Claros de Goiás,521370,3,1,163,2012,0
5158,500630,Paranaíba,500630,3,1,163,2012,0
4137,411640,Nossa Senhora das Graças,411640,3,1,163,2012,0
5051,432145,Teutônia,432145,3,1,163,2012,0
4903,431400,Paraí,431400,3,1,163,2012,0
3936,410210,Astorga,410210,3,1,163,2012,0
4506,421310,Piratuba,421310,3,1,163,2012,0
5096,432360,Vista Alegre do Prata,432360,3,1,163,2012,0
4876,431280,Nova Araçá,431280,3,1,163,2012,0
4594,421917,Vargem Bonita,421917,3,1,163,2012,0
4809,431036,Imigrante,431036,3,1,163,2012,0
4877,431290,Nova Bassano,431290,3,1,163,2012,0
4871,431262,Muliterno,431262,3,1,163,2012,0
4628,430110,Arroio dos Ratos,430110,3,1,163,2012,0
4112,411450,Manoel Ribas,411450,3,1,163,2012,0
4516,421390,Presidente Castello Branco,421390,3,1,163,2012,0
3658,353480,Ouro Verde,353480,3,1,163,2012,0
3728,354120,Presidente Bernardes,354120,3,1,163,2012,0
5345,520235,Arenópolis,520235,3,1,163,2012,0
4108,411420,Mandaguari,411420,3,1,163,2012,0
4371,420400,Catanduvas,420400,3,1,163,2012,0
4766,430786,Fagundes Varela,430786,3,1,163,2012,0
4911,431415,Paverama,431415,3,1,163,2012,0
5018,431971,São Valentim do Sul,431971,3,1,163,2012,0
162,150085,Anapu,150085,3,1,163,2012,0
3792,354710,Santa Mercedes,354710,3,1,163,2012,0
4842,431170,Machadinho,431170,3,1,163,2012,0
4723,430593,Coronel Pilar,430593,3,1,163,2012,0
3957,410340,Cafeara,410340,3,1,163,2012,0
4080,411210,Jandaia do Sul,411210,3,1,163,2012,0
5041,432085,Tabaí,432085,3,1,163,2012,0
4136,411630,Munhoz de Melo,411630,3,1,163,2012,0
4993,431844,São Jorge,431844,3,1,163,2012,0
4092,411310,Kaloré,411310,3,1,163,2012,0
4043,410920,Guaraci,410920,3,1,163,2012,0
4124,411550,Marumbi,411550,3,1,163,2012,0
3440,351530,Estrela do Norte,351530,3,1,163,2012,0
4295,412796,Turvo,412796,3,1,163,2012,0
5099,432377,Westfalia,432377,3,1,163,2012,0
4724,430595,Cotiporã,430595,3,1,163,2012,0
3948,410304,Boa Ventura de São Roque,410304,3,1,163,2012,0
3945,410290,Bituruna,410290,3,1,163,2012,0
4073,411150,Ivaiporã,411150,3,1,163,2012,0
3391,351100,Castilho,351100,3,1,163,2012,0
4667,430320,Cacique Doble,430320,3,1,163,2012,0
4486,421180,Ouro,421180,3,1,163,2012,0
4802,430990,Ibiraiaras,430990,3,1,163,2012,0
5034,432055,Sertão Santana,432055,3,1,163,2012,0
5066,432200,Triunfo,432200,3,1,163,2012,0
4974,431725,Santa Tereza,431725,3,1,163,2012,0
4078,411190,Jaguapitã,411190,3,1,163,2012,0
4622,430085,Arambaré,430085,3,1,163,2012,0
4791,430925,Guabiju,430925,3,1,163,2012,0
287,150808,Tucumã,150808,3,1,163,2012,0
3954,410330,Borrazópolis,410330,3,1,163,2012,0
4984,431795,Santo Expedito do Sul,431795,3,1,163,2012,0
4369,420390,Capinzal,420390,3,1,163,2012,0
5517,521880,Rio Verde,521880,3,1,163,2012,1.1
3817,354930,São João do Pau d'Alho,354930,3,1,163,2012,0
5209,510310,Cocalinho,510310,3,1,163,2012,0
4652,430225,Boa Vista do Sul,430225,3,1,163,2012,0
4104,411380,Lupionópolis,411380,3,1,163,2012,0
5437,521080,Itajá,521080,3,1,163,2012,0
3883,355510,Tupi Paulista,355510,3,1,163,2012,0
4097,411342,Lidianópolis,411342,3,1,163,2012,0
3425,351440,Dracena,351440,3,1,163,2012,0
4886,431330,Nova Prata,431330,3,1,163,2012,0
3867,355390,Tarabai,355390,3,1,163,2012,0
5451,521220,Jussara,521220,3,1,163,2012,78.9
4745,430676,Eldorado do Sul,430676,3,1,163,2012,0
5030,432035,Sentinela do Sul,432035,3,1,163,2012,0
4862,431238,Monte Belo do Sul,431238,3,1,163,2012,0
4835,431130,Lagoa Vermelha,431130,3,1,163,2012,0
4999,431860,São José do Ouro,431860,3,1,163,2012,0
5085,432280,Veranópolis,432280,3,1,163,2012,4.3
4925,431475,Poço das Antas,431475,3,1,163,2012,0
4661,430265,Brochier,430265,3,1,163,2012,0
4225,412270,Sabáudia,412270,3,1,163,2012,0
5108,500100,Aparecida do Taboado,500100,3,1,163,2012,0
4445,420900,Joaçaba,420900,3,1,163,2012,0
4850,431198,Mariana Pimentel,431198,3,1,163,2012,0
4779,430860,Garibaldi,430860,3,1,163,2012,0
4647,430210,Bento Gonçalves,430210,3,1,163,2012,0
4708,430535,Charqueadas,430535,3,1,163,2012,0
3639,353310,Nova Guataporanga,353310,3,1,163,2012,0
3933,410185,Ariranha do Ivaí,410185,3,1,163,2012,0
5492,521565,Palestina de Goiás,521565,3,1,163,2012,0
3750,354323,Ribeirão dos Índios,354323,3,1,163,2012,0
5091,432330,Vila Flores,432330,3,1,163,2012,0
4863,431240,Montenegro,431240,3,1,163,2012,0
5302,510788,Serra Nova Dourada,510788,3,1,163,2012,0
296,160010,Amapá,160010,3,1,163,2012,0
4449,420920,Lacerdópolis,420920,3,1,163,2012,0
3982,410510,Centenário do Sul,410510,3,1,163,2012,0
3619,353160,Monte Castelo,353160,3,1,163,2012,0
4695,430480,Carlos Barbosa,430480,3,1,163,2012,3.9
3640,353320,Nova Independência,353320,3,1,163,2012,0
4962,431650,Salvador do Sul,431650,3,1,163,2012,0
4602,421985,Zortéa,421985,3,1,163,2012,0
3927,410140,Apucarana,410140,3,1,163,2012,0
3963,410380,Cambira,410380,3,1,163,2012,0
5044,432110,Tapes,432110,3,1,163,2012,0
3627,353220,Narandiba,353220,3,1,163,2012,0
4182,411965,Pitangueiras,411965,3,1,163,2012,0
4003,410685,Cruzmaltina,410685,3,1,163,2012,0
3281,350130,Álvares Machado,350130,3,1,163,2012,0
4002,410680,Cruz Machado,410680,3,1,163,2012,0
4636,430165,Barão,430165,3,1,163,2012,0
5398,520710,Diorama,520710,3,1,163,2012,0
4619,430066,André da Rocha,430066,3,1,163,2012,0
5069,432218,Tupanci do Sul,432218,3,1,163,2012,0
4366,420360,Campos Novos,420360,3,1,163,2012,0
4033,410850,General Carneiro,410850,3,1,163,2012,0
4460,421003,Luzerna,421003,3,1,163,2012,0
4152,411729,Novo Itacolomi,411729,3,1,163,2012,0
3928,410150,Arapongas,410150,3,1,163,2012,0
4847,431179,Maratá,431179,3,1,163,2012,0
5011,431935,São Pedro da Serra,431935,3,1,163,2012,0
4639,430180,Barracão,430180,3,1,163,2012,37.6
4792,430930,Guaíba,430930,3,1,163,2012,0
308,160060,Santana,160060,3,1,163,2012,11.5
4037,410870,Grandes Rios,410870,3,1,163,2012,0
3529,352300,Itapura,352300,3,1,163,2012,0
4937,431517,Protásio Alves,431517,3,1,163,2012,0
3435,351512,Emilianópolis,351512,3,1,163,2012,0
4394,420520,Erval Velho,420520,3,1,163,2012,0
5467,521375,Montividiu,521375,3,1,163,2012,0
4221,412240,Rolândia,412240,3,1,163,2012,0
4583,421850,Treze Tílias,421850,3,1,163,2012,0
4414,420670,Herval d'Oeste,420670,3,1,163,2012,0
4642,430190,Barra do Ribeiro,430190,3,1,163,2012,0
3560,352600,Junqueirópolis,352600,3,1,163,2012,0
4132,411600,Miraselva,411600,3,1,163,2012,0
5365,520430,Caçu,520430,3,1,163,2012,0
5000,431861,São José do Sul,431861,3,1,163,2012,0
3292,350240,Anhumas,350240,3,1,163,2012,0
4187,412000,Porecatu,412000,3,1,163,2012,0
4686,430462,Capão Bonito do Sul,430462,3,1,163,2012,0
4216,412210,Rio Bom,412210,3,1,163,2012,0
4535,421540,Salto Veloso,421540,3,1,163,2012,0
5242,510530,Luciara,510530,3,1,163,2012,0
3972,410440,Cândido de Abreu,410440,3,1,163,2012,0
303,160030,Macapá,160030,3,1,163,2012,0.5
3447,351580,Flora Rica,351580,3,1,163,2012,0
4767,430790,Farroupilha,430790,3,1,163,2012,0
4192,412033,Prado Ferreira,412033,3,1,163,2012,0
4218,412217,Rio Branco do Ivaí,412217,3,1,163,2012,0
4026,410800,Florestópolis,410800,3,1,163,2012,0
3468,351780,Guaraçaí,351780,3,1,163,2012,0
3730,354140,Presidente Prudente,354140,3,1,163,2012,0
3289,350210,Andradina,350210,3,1,163,2012,0
309,160070,Tartarugalzinho,160070,3,1,163,2012,0
4888,431335,Nova Roma do Sul,431335,3,1,163,2012,0
4461,421005,Macieira,421005,3,1,163,2012,0
4621,430080,Antônio Prado,430080,3,1,163,2012,0
5071,432225,Tupandi,432225,3,1,163,2012,0
4795,430955,Harmonia,430955,3,1,163,2012,0
3275,350080,Alfredo Marcondes,350080,3,1,163,2012,0
4905,431403,Pareci Novo,431403,3,1,163,2012,0
5452,521225,Lagoa Santa,521225,3,1,163,2012,0
4691,430468,Capela de Santana,430468,3,1,163,2012,0
4416,420680,Ibicaré,420680,3,1,163,2012,0
4018,410760,Faxinal,410760,3,1,163,2012,0
4812,431043,Ipê,431043,3,1,163,2012,0
3855,355290,Taciba,355290,3,1,163,2012,0
4373,420415,Celso Ramos,420415,3,1,163,2012,0
5339,520145,Aparecida do Rio Doce,520145,3,1,163,2012,0
5522,521925,Santa Fé de Goiás,521925,3,1,163,2012,0
4116,411490,Marilândia do Sul,411490,3,1,163,2012,0
5432,521020,Iporá,521020,3,1,163,2012,9.6
3960,410350,Califórnia,410350,3,1,163,2012,0
155,150030,Afuá,150030,3,1,163,2012,2.8
3806,354830,Santo Expedito,354830,3,1,163,2012,0
3500,352044,Ilha Solteira,352044,3,1,163,2012,0
3962,410370,Cambé,410370,3,1,163,2012,0
3513,352160,Irapuru,352160,3,1,163,2012,0
4358,420300,Caçador,420300,3,1,163,2012,0
3625,353210,Murutinga do Sul,353210,3,1,163,2012,0
4196,412060,Prudentópolis,412060,3,1,163,2012,0
5015,431950,São Sebastião do Caí,431950,3,1,163,2012,0
5357,520380,Britânia,520380,3,1,163,2012,0
4057,411020,Inácio Martins,411020,3,1,163,2012,0
4330,420160,Arroio Trinta,420160,3,1,163,2012,0
4870,431261,Muitos Capões,431261,3,1,163,2012,0
4654,430235,Bom Princípio,430235,3,1,163,2012,0
5020,431975,São Vendelino,431975,3,1,163,2012,0
217,150420,Marabá,150420,3,1,163,2012,0
3741,354240,Regente Feijó,354240,3,1,163,2012,0
5444,521160,Ivolândia,521160,3,1,163,2012,0
4883,431308,Nova Pádua,431308,3,1,163,2012,0
4918,431446,Pinhal da Serra,431446,3,1,163,2012,0
4757,430740,Esmeralda,430740,3,1,163,2012,0
4153,411730,Ortigueira,411730,3,1,163,2012,0
4889,431337,Nova Santa Rita,431337,3,1,163,2012,0
5297,510777,Santa Terezinha,510777,3,1,163,2012,0
4772,430820,Flores da Cunha,430820,3,1,163,2012,0
3919,410080,Alvorada do Sul,410080,3,1,163,2012,0
4615,430057,Alto Feliz,430057,3,1,163,2012,0
3659,353490,Pacaembu,353490,3,1,163,2012,0
4424,420757,Iomerê,420757,3,1,163,2012,0
4224,412265,Rosário do Ivaí,412265,3,1,163,2012,0
3944,410280,Bela Vista do Paraíso,410280,3,1,163,2012,0
4771,430810,Feliz,430810,3,1,163,2012,0
4574,421790,Tangará,421790,3,1,163,2012,0
3604,353010,Mirandópolis,353010,3,1,163,2012,0
3687,353740,Pereira Barreto,353740,3,1,163,2012,0
4415,420675,Ibiam,420675,3,1,163,2012,0
4101,411370,Londrina,411370,3,1,163,2012,0.2
3502,352060,Indiana,352060,3,1,163,2012,0
4505,421300,Pinheiro Preto,421300,3,1,163,2012,0
5265,510631,Novo Santo Antônio,510631,3,1,163,2012,0
263,150670,Santana do Araguaia,150670,3,1,163,2012,0
4996,431848,São José do Hortêncio,431848,3,1,163,2012,0
4928,431480,Portão,431480,3,1,163,2012,3.1
4700,430510,Caxias do Sul,430510,3,1,163,2012,0
4929,431490,Porto Alegre,431490,3,1,163,2012,0.1
4469,421070,Matos Costa,421070,3,1,163,2012,0
3626,353215,Nantes,353215,3,1,163,2012,0
237,150548,Pacajá,150548,3,1,163,2012,0
4191,412030,Porto Vitória,412030,3,1,163,2012,0
3366,350890,Caiabu,350890,3,1,163,2012,0
4596,421930,Videira,421930,3,1,163,2012,0
3449,351600,Flórida Paulista,351600,3,1,163,2012,0
4298,412820,União da Vitória,412820,3,1,163,2012,0
5081,432254,Vale Real,432254,3,1,163,2012,0
4128,411575,Mauá da Serra,411575,3,1,163,2012,0
4322,420100,Anita Garibaldi,420100,3,1,163,2012,0
3594,352920,Martinópolis,352920,3,1,163,2012,0
4841,431164,Linha Nova,431164,3,1,163,2012,0
4513,421360,Porto União,421360,3,1,163,2012,0
4840,431162,Lindolfo Collor,431162,3,1,163,2012,0
4673,430367,Campestre da Serra,430367,3,1,163,2012,0
5404,520760,Fazenda Nova,520760,3,1,163,2012,0
4684,430460,Canoas,430460,3,1,163,2012,0.3
3591,352890,Mariápolis,352890,3,1,163,2012,0
5334,520090,Amorinópolis,520090,3,1,163,2012,0
4360,420315,Calmon,420315,3,1,163,2012,0
5362,520410,Cachoeira Alta,520410,3,1,163,2012,0
5048,432135,Tavares,432135,3,1,163,2012,0
4935,431514,Presidente Lucena,431514,3,1,163,2012,0
4762,430770,Esteio,430770,3,1,163,2012,0
4761,430760,Estância Velha,430760,3,1,163,2012,0
3851,355255,Suzanápolis,355255,3,1,163,2012,0
4885,431320,Nova Petrópolis,431320,3,1,163,2012,0
3565,352650,Lavínia,352650,3,1,163,2012,0
179,150180,Breves,150180,3,1,163,2012,0
3493,351990,Iepê,351990,3,1,163,2012,0
5448,521200,Jaupaci,521200,3,1,163,2012,0
5002,431870,São Leopoldo,431870,3,1,163,2012,29
4822,431080,Ivoti,431080,3,1,163,2012,0
240,150553,Parauapebas,150553,3,1,163,2012,0
5023,432000,Sapucaia do Sul,432000,3,1,163,2012,0
4522,421440,Rio das Antas,421440,3,1,163,2012,0
4211,412170,Reserva,412170,3,1,163,2012,0
4278,412667,Tamarana,412667,3,1,163,2012,0
4310,420005,Abdon Batista,420005,3,1,163,2012,0
5005,431900,São Marcos,431900,3,1,163,2012,0
4195,412050,Primeiro de Maio,412050,3,1,163,2012,0
4868,431250,Mostardas,431250,3,1,163,2012,0
4916,431442,Picada Café,431442,3,1,163,2012,0
4891,431340,Novo Hamburgo,431340,3,1,163,2012,0
3266,350010,Adamantina,350010,3,1,163,2012,0
5346,520250,Aruanã,520250,3,1,163,2012,0
4051,410980,Ibiporã,410980,3,1,163,2012,0
4275,412650,Sertanópolis,412650,3,1,163,2012,0
5078,432250,Vacaria,432250,3,1,163,2012,1.6
4063,411070,Irati,411070,3,1,163,2012,0
3896,355630,Valparaíso,355630,3,1,163,2012,0
3723,354085,Pracinha,354085,3,1,163,2012,0
4736,430640,Dois Irmãos,430640,3,1,163,2012,0
4666,430310,Cachoeirinha,430310,3,1,163,2012,0
5088,432300,Viamão,432300,3,1,163,2012,0.4
5439,521100,Itapirapuã,521100,3,1,163,2012,0
4867,431247,Morro Reuter,431247,3,1,163,2012,0
3575,352740,Lucélia,352740,3,1,163,2012,0
3739,354220,Rancharia,354220,3,1,163,2012,0
3765,354450,Rubinéia,354450,3,1,163,2012,0
4593,421915,Vargem,421915,3,1,163,2012,0
4790,430920,Gravataí,430920,3,1,163,2012,0
4676,430390,Campo Bom,430390,3,1,163,2012,1.6
4616,430060,Alvorada,430060,3,1,163,2012,0
3767,354470,Sagres,354470,3,1,163,2012,0
5459,521295,Matrinchã,521295,3,1,163,2012,0
5433,521030,Israelândia,521030,3,1,163,2012,0
4969,431695,Santa Maria do Herval,431695,3,1,163,2012,0
156,150034,Água Azul do Norte,150034,3,1,163,2012,0
5498,521640,Paraúna,521640,3,1,163,2012,0
4374,420417,Cerro Negro,420417,3,1,163,2012,0
3848,355230,Sud Mennucci,355230,3,1,163,2012,0
5022,431990,Sapiranga,431990,3,1,163,2012,0
4400,420550,Fraiburgo,420550,3,1,163,2012,0
261,150658,Santa Maria das Barreiras,150658,3,1,163,2012,0
2400,311455,Carneirinho,311455,3,1,163,2012,0
4105,411390,Mallet,411390,3,1,163,2012,0
4474,421105,Monte Carlo,421105,3,1,163,2012,0
3787,354660,Santa Fé do Sul,354660,3,1,163,2012,0
4072,411140,Ivaí,411140,3,1,163,2012,0
3934,410190,Assaí,410190,3,1,163,2012,0
3504,352080,Inúbia Paulista,352080,3,1,163,2012,0
4274,412640,Sertaneja,412640,3,1,163,2012,0
4215,412200,Rio Azul,412200,3,1,163,2012,0
3781,354610,Santa Clara d'Oeste,354610,3,1,163,2012,0
168,150125,Bannach,150125,3,1,163,2012,0
231,150506,Novo Repartimento,150506,3,1,163,2012,0
4206,412130,Rancho Alegre,412130,3,1,163,2012,0
4168,411860,Paula Freitas,411860,3,1,163,2012,0
3294,350260,Aparecida d'Oeste,350260,3,1,163,2012,0
4086,411270,Jataizinho,411270,3,1,163,2012,0
4787,430910,Gramado,430910,3,1,163,2012,0
3335,350620,Bento de Abreu,350620,3,1,163,2012,0
3589,352880,Maracaí,352880,3,1,163,2012,0
5464,521340,Moiporá,521340,3,1,163,2012,58
4364,420340,Campo Belo do Sul,420340,3,1,163,2012,0
4356,420287,Brunópolis,420287,3,1,163,2012,0
3635,353284,Nova Canaã Paulista,353284,3,1,163,2012,0
301,160025,Itaubal,160025,3,1,163,2012,0
5513,521850,Quirinópolis,521850,3,1,163,2012,0
3670,353600,Parapuã,353600,3,1,163,2012,0
4623,430087,Araricá,430087,3,1,163,2012,0
4861,431237,Monte Alegre dos Campos,431237,3,1,163,2012,0
4559,421680,São José do Cerrito,421680,3,1,163,2012,0
3655,353460,Osvaldo Cruz,353460,3,1,163,2012,0
5045,432120,Taquara,432120,3,1,163,2012,0
4250,412470,São Jerônimo da Serra,412470,3,1,163,2012,0
299,160021,Cutias,160021,3,1,163,2012,0
4040,410895,Guamiranga,410895,3,1,163,2012,0
4882,431306,Nova Hartz,431306,3,1,163,2012,0
4988,431820,São Francisco de Paula,431820,3,1,163,2012,0
3771,354510,Salmourão,354510,3,1,163,2012,0
3880,355490,Três Fronteiras,355490,3,1,163,2012,0
3555,352560,João Ramalho,352560,3,1,163,2012,0
4906,431405,Parobé,431405,3,1,163,2012,0
3684,353715,Pedrinhas Paulista,353715,3,1,163,2012,0
3764,354440,Rubiácea,354440,3,1,163,2012,0
4805,431010,Igrejinha,431010,3,1,163,2012,0
5060,432170,Três Coroas,432170,3,1,163,2012,0
4362,420325,Capão Alto,420325,3,1,163,2012,0
4300,412840,Uraí,412840,3,1,163,2012,0
4432,420790,Irineópolis,420790,3,1,163,2012,0
4169,411870,Paulo Frontin,411870,3,1,163,2012,0
3297,350280,Araçatuba,350280,3,1,163,2012,0
4682,430440,Canela,430440,3,1,163,2012,0
4055,411007,Imbaú,411007,3,1,163,2012,8.7
3795,354740,Santa Rita d'Oeste,354740,3,1,163,2012,0
4230,412320,Santa Cecília do Pavão,412320,3,1,163,2012,0
5480,521483,Nova Crixás,521483,3,1,163,2012,0
5472,521400,Mozarlândia,521400,3,1,163,2012,0
4287,412750,Tibagi,412750,3,1,163,2012,0
2685,313862,Limeira do Oeste,313862,3,1,163,2012,0
3472,351820,Guararapes,351820,3,1,163,2012,0
3593,352910,Marinópolis,352910,3,1,163,2012,0
3803,354805,Santo Antônio do Aracanguá,354805,3,1,163,2012,0
3331,350580,Bastos,350580,3,1,163,2012,0
3793,354720,Santana da Ponte Pensa,354720,3,1,163,2012,0
3665,353550,Paraguaçu Paulista,353550,3,1,163,2012,0
4579,421825,Timbó Grande,421825,3,1,163,2012,0
4786,430905,Glorinha,430905,3,1,163,2012,0
4455,420970,Lebon Régis,420970,3,1,163,2012,0
3662,353520,Palmeira d'Oeste,353520,3,1,163,2012,0
3413,351330,Cruzália,351330,3,1,163,2012,0
4060,411050,Ipiranga,411050,3,1,163,2012,0
4148,411721,Nova Santa Bárbara,411721,3,1,163,2012,0
3778,354570,Santa Albertina,354570,3,1,163,2012,0
4096,411340,Leópolis,411340,3,1,163,2012,0
5497,521630,Paranaiguara,521630,3,1,163,2012,0
4401,420555,Frei Rogério,420555,3,1,163,2012,0
5344,520215,Araguapaz,520215,3,1,163,2012,0
3757,354380,Rinópolis,354380,3,1,163,2012,0
3450,351610,Florínia,351610,3,1,163,2012,0
5485,521520,Novo Brasil,521520,3,1,163,2012,0
5363,520420,Cachoeira de Goiás,520420,3,1,163,2012,0
4056,411010,Imbituva,411010,3,1,163,2012,0
3995,410640,Cornélio Procópio,410640,3,1,163,2012,0
4267,412600,São Sebastião da Amoreira,412600,3,1,163,2012,0
3480,351890,Guzolândia,351890,3,1,163,2012,0
4269,412620,Sapopema,412620,3,1,163,2012,0
4209,412150,Rebouças,412150,3,1,163,2012,0
3734,354170,Quatá,354170,3,1,163,2012,0
5523,521930,Santa Helena de Goiás,521930,3,1,163,2012,0
3798,354765,Santa Salete,354765,3,1,163,2012,0
3311,350395,Aspásia,350395,3,1,163,2012,0
3690,353770,Piacatu,353770,3,1,163,2012,0
4387,420480,Curitibanos,420480,3,1,163,2012,0
4139,411660,Nova América da Colina,411660,3,1,163,2012,0
4653,430230,Bom Jesus,430230,3,1,163,2012,0
5530,521971,Santo Antônio da Barra,521971,3,1,163,2012,0
4979,431760,Santo Antônio da Patrulha,431760,3,1,163,2012,0
2939,315980,Santa Vitória,315980,3,1,163,2012,0
376,171190,Lagoa da Confusão,171190,3,1,163,2012,0
3813,354900,São Francisco,354900,3,1,163,2012,0
4283,412710,Telêmaco Borba,412710,3,1,163,2012,0
3485,351920,Iacri,351920,3,1,163,2012,0
3891,355580,Urânia,355580,3,1,163,2012,0
5403,520753,Faina,520753,3,1,163,2012,0
4898,431365,Palmares do Sul,431365,3,1,163,2012,0
363,170820,Formoso do Araguaia,170820,3,1,163,2012,0
3882,355500,Tupã,355500,3,1,163,2012,0
5542,522040,São Simão,522040,3,1,163,2012,0
3868,355395,Tarumã,355395,3,1,163,2012,0
4368,420380,Canoinhas,420380,3,1,163,2012,0
4005,410700,Curiúva,410700,3,1,163,2012,0
4450,420930,Lages,420930,3,1,163,2012,0.6
2631,313440,Iturama,313440,3,1,163,2012,0
4246,412430,Santo Antônio do Paraíso,412430,3,1,163,2012,0
3599,352965,Mesópolis,352965,3,1,163,2012,0
3314,350420,Auriflama,350420,3,1,163,2012,0
4953,431600,Rolante,431600,3,1,163,2012,0
5387,520570,Córrego do Ouro,520570,3,1,163,2012,0
4262,412560,São Mateus do Sul,412560,3,1,163,2012,0
3419,351385,Dirce Reis,351385,3,1,163,2012,0
4537,421550,Santa Cecília,421550,3,1,163,2012,0
4144,411700,Nova Fátima,411700,3,1,163,2012,0
3669,353590,Paranapuã,353590,3,1,163,2012,0
5347,520260,Aurilândia,520260,3,1,163,2012,0
4690,430467,Capivari do Sul,430467,3,1,163,2012,0
3547,352480,Jales,352480,3,1,163,2012,0
3454,351650,Gabriel Monteiro,351650,3,1,163,2012,0
5416,520890,Goiás,520890,3,1,163,2012,0
4239,412390,Santa Mariana,412390,3,1,163,2012,0
4510,421335,Ponte Alta do Norte,421335,3,1,163,2012,0
3715,354025,Pontalinda,354025,3,1,163,2012,0
3991,410600,Congonhinhas,410600,3,1,163,2012,0
4021,410773,Fernandes Pinheiro,410773,3,1,163,2012,0
3717,354040,Populina,354040,3,1,163,2012,0
251,150613,Redenção,150613,3,1,163,2012,0
5539,522020,São Miguel do Araguaia,522020,3,1,163,2012,0
3807,354840,Santópolis do Aguapeí,354840,3,1,163,2012,0
4828,431112,Jaquirana,431112,3,1,163,2012,0
410,171750,Pium,171750,3,1,163,2012,0
188,150250,Chaves,150250,3,1,163,2012,0
4342,420213,Bela Vista do Toldo,420213,3,1,163,2012,0
5377,520505,Castelândia,520505,3,1,163,2012,0
3423,351420,Dolcinópolis,351420,3,1,163,2012,0
3380,351000,Cândido Mota,351000,3,1,163,2012,0
4282,412700,Teixeira Soares,412700,3,1,163,2012,0
3312,350400,Assis,350400,3,1,163,2012,0
166,150110,Bagre,150110,3,1,163,2012,0
4383,420455,Correia Pinto,420455,3,1,163,2012,0
184,150215,Canaã dos Carajás,150215,3,1,163,2012,0
